filepath,label
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Fd_noise.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Fd_orig.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Fd_pitch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Fd_reverb.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Fd_stretch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10La_gain.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10La_noise.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10La_orig.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10La_pitch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10La_reverb.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10La_stretch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Nc_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Nc_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Nc_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Nc_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Nc_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Nc_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Tc_gain.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Tc_noise.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Tc_orig.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Tc_pitch.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Tc_reverb.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Tc_stretch.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Wa_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Wa_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Wa_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Wa_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Wa_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\08b10Wa_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Ea_gain.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Ea_noise.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Ea_orig.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Ea_pitch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Ea_reverb.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Ea_stretch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Nb_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Nb_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Nb_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Nb_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Nb_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Nb_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Wb_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Wb_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Wb_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Wb_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Wb_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a01Wb_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Eb_gain.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Eb_noise.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Eb_orig.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Eb_pitch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Eb_reverb.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Eb_stretch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02La_gain.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02La_noise.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02La_orig.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02La_pitch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02La_reverb.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02La_stretch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Wb_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Wb_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Wb_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Wb_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Wb_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a02Wb_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Fd_gain.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Fd_noise.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Fd_orig.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Fd_pitch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Fd_reverb.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Fd_stretch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04La_gain.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04La_noise.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04La_orig.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04La_pitch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04La_reverb.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04La_stretch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Wa_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Wa_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Wa_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Wa_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Wa_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a04Wa_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Ed_gain.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Ed_noise.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Ed_orig.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Ed_pitch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Ed_reverb.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Ed_stretch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Lc_gain.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Lc_noise.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Lc_orig.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Lc_pitch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Lc_reverb.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Lc_stretch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Wb_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Wb_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Wb_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Wb_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Wb_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a05Wb_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Eb_gain.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Eb_noise.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Eb_orig.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Eb_pitch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Eb_reverb.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Eb_stretch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Na_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Na_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Na_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Na_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Na_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Na_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Ta_gain.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Ta_noise.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Ta_orig.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Ta_pitch.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Ta_reverb.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Ta_stretch.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wb_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wb_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wb_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wb_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wb_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wb_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wd_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wd_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wd_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wd_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wd_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09a07Wd_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Ea_gain.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Ea_noise.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Ea_orig.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Ea_pitch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Ea_reverb.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Ea_stretch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Na_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Na_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Na_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Na_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Na_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Na_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Wb_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Wb_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Wb_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Wb_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Wb_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b01Wb_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Na_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Na_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Na_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Na_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Na_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Na_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Tb_gain.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Tb_noise.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Tb_orig.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Tb_pitch.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Tb_reverb.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b02Tb_stretch.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fa_gain.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fa_noise.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fa_orig.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fa_pitch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fa_reverb.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fa_stretch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fd_gain.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fd_noise.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fd_orig.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fd_pitch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fd_reverb.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Fd_stretch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Lb_gain.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Lb_noise.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Lb_orig.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Lb_pitch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Lb_reverb.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Lb_stretch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Nb_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Nb_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Nb_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Nb_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Nb_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Nb_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Ta_gain.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Ta_noise.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Ta_orig.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Ta_pitch.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Ta_reverb.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b03Ta_stretch.png,sadness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Ea_gain.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Ea_noise.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Ea_orig.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Ea_pitch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Ea_reverb.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Ea_stretch.png,disgust
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Wa_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Wa_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Wa_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Wa_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Wa_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b09Wa_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Aa_gain.png,fear
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Aa_noise.png,fear
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Aa_orig.png,fear
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Aa_pitch.png,fear
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Aa_reverb.png,fear
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Aa_stretch.png,fear
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Nd_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Nd_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Nd_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Nd_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Nd_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Nd_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Wa_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Wa_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Wa_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Wa_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Wa_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\09b10Wa_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Nb_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Nb_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Nb_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Nb_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Nb_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Nb_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Wa_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Wa_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Wa_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Wa_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Wa_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a01Wa_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Fa_gain.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Fa_noise.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Fa_orig.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Fa_pitch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Fa_reverb.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Fa_stretch.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Lb_gain.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Lb_noise.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Lb_orig.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Lb_pitch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Lb_reverb.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Lb_stretch.png,boredom
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Na_gain.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Na_noise.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Na_orig.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Na_pitch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Na_reverb.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Na_stretch.png,neutral
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Wa_gain.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Wa_noise.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Wa_orig.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Wa_pitch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Wa_reverb.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a02Wa_stretch.png,anger
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a04Fd_gain.png,happiness
C:\FYP\PROJECT\product\audio_preprocessing\outputs\spectrograms_emodb\10a04Fd_noise.png,happiness
